image_id,gt_id,class_id,direction,size_bin,width,height,area,stratum,sampling_weight,scan_limit,scan_limit_reason,scan_limit_float32_guard_pixels,o2o_base_active,o2o_base_runner,o2o_base_margin,rho_R_base_q_active,rho_R_base_q_runner,rho_R_base_q_gap,o2m_legacy_base,o2m_pre_topk_base,o2m_assigned_positive_base,o2m_positive_count_base,o2o_event_observed,o2o_radius,o2o_right_censored,o2o_censor_radius,o2o_censor_reason,o2o_bracket_low,o2o_bracket_high,o2m_legacy_event_observed,o2m_legacy_radius,o2m_legacy_right_censored,o2m_legacy_censor_radius,o2m_legacy_censor_reason,o2m_legacy_bracket_low,o2m_legacy_bracket_high,o2m_pre_topk_event_observed,o2m_pre_topk_radius,o2m_pre_topk_right_censored,o2m_pre_topk_censor_radius,o2m_pre_topk_censor_reason,o2m_pre_topk_bracket_low,o2m_pre_topk_bracket_high,o2m_assigned_positive_event_observed,o2m_assigned_positive_radius,o2m_assigned_positive_right_censored,o2m_assigned_positive_censor_radius,o2m_assigned_positive_censor_reason,o2m_assigned_positive_bracket_low,o2m_assigned_positive_bracket_high,rho_R_event_observed,rho_R_radius,rho_R_right_censored,rho_R_competing_censored,rho_R_censor_radius,rho_R_censor_reason,rho_R_bracket_low,rho_R_bracket_high,o2o_event_active,o2o_first_divergence
1987__1800_600,50,5,right,t_8_16,10.00006103515625,16.0,160.0009765625,t_and_s,44.130434782608695,0.25,rmax,0.0,1963,2063,0.9871957052076602,0.07689220458269119,0.000984550453722477,0.07590765412896872,1963,1963,1963,3,0,,1,0.25,rmax,,,1,0.125,0,,,0.1240234375,0.125,1,0.125,0,,,0.1240234375,0.125,1,0.125,0,,,0.1240234375,0.125,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,50,5,up,t_8_16,10.00006103515625,16.0,160.0009765625,t_and_s,44.130434782608695,0.25,rmax,0.0,1963,2063,0.9871957052076602,0.07689220458269119,0.000984550453722477,0.07590765412896872,1963,1963,1963,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,1,0.158203125,eligibility_boundary,0.1572265625,0.158203125,,right_censored
1987__1800_600,50,5,down,t_8_16,10.00006103515625,16.0,160.0009765625,t_and_s,44.130434782608695,0.25,rmax,0.0,1963,2063,0.9871957052076602,0.07689220458269119,0.000984550453722477,0.07590765412896872,1963,1963,1963,3,0,,1,0.25,rmax,,,1,0.013671875,0,,,0.0126953125,0.013671875,1,0.013671875,0,,,0.0126953125,0.013671875,1,0.013671875,0,,,0.0126953125,0.013671875,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,51,5,left,t_8_16,10.0,14.0,140.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2057,1957,0.7958796020380134,0.06269844621419907,0.01279803179204464,0.04990041442215443,1957,1957,1957,2,0,,1,0.25,rmax,,,1,0.130859375,0,,,0.1298828125,0.130859375,1,0.130859375,0,,,0.1298828125,0.130859375,1,0.130859375,0,,,0.1298828125,0.130859375,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,51,5,right,t_8_16,10.0,14.0,140.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2057,1957,0.7958796020380134,0.06269844621419907,0.01279803179204464,0.04990041442215443,1957,1957,1957,2,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,51,5,up,t_8_16,10.0,14.0,140.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2057,1957,0.7958796020380134,0.06269844621419907,0.01279803179204464,0.04990041442215443,1957,1957,1957,2,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,51,5,down,t_8_16,10.0,14.0,140.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2057,1957,0.7958796020380134,0.06269844621419907,0.01279803179204464,0.04990041442215443,1957,1957,1957,2,0,,1,0.25,rmax,,,1,0.0498046875,0,,,0.048828125,0.0498046875,1,0.0498046875,0,,,0.048828125,0.0498046875,1,0.0498046875,0,,,0.048828125,0.0498046875,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,52,5,left,t_8_16,12.0,20.0,240.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1756,1757,0.7309759474562352,0.22875048220157623,0.06153938174247742,0.16721110045909882,1756,1756,1756,6,0,,1,0.25,rmax,,,1,0.02734375,0,,,0.0263671875,0.02734375,1,0.02734375,0,,,0.0263671875,0.02734375,1,0.02734375,0,,,0.0263671875,0.02734375,0,,0,1,0.1298828125,eligibility_boundary,0.12890625,0.1298828125,,right_censored
1987__1800_600,52,5,right,t_8_16,12.0,20.0,240.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1756,1757,0.7309759474562352,0.22875048220157623,0.06153938174247742,0.16721110045909882,1756,1756,1756,6,1,0.044921875,0,,,0.0439453125,0.044921875,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,1,0.044921875,0,0,,,0.0439453125,0.044921875,1757,within_set_geometry_rank_reversal
1987__1800_600,52,5,up,t_8_16,12.0,20.0,240.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1756,1757,0.7309759474562352,0.22875048220157623,0.06153938174247742,0.16721110045909882,1756,1756,1756,6,0,,1,0.25,rmax,,,1,0.009765625,0,,,0.0087890625,0.009765625,1,0.009765625,0,,,0.0087890625,0.009765625,1,0.009765625,0,,,0.0087890625,0.009765625,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,52,5,down,t_8_16,12.0,20.0,240.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1756,1757,0.7309759474562352,0.22875048220157623,0.06153938174247742,0.16721110045909882,1756,1756,1756,6,0,,1,0.25,rmax,,,1,0.044921875,0,,,0.0439453125,0.044921875,1,0.044921875,0,,,0.0439453125,0.044921875,1,0.044921875,0,,,0.0439453125,0.044921875,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,53,5,left,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1758,1858,0.9221017705453334,0.17850922048091888,0.013905552215874195,0.1646036682650447,1758,1758,1758,4,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,53,5,right,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1758,1858,0.9221017705453334,0.17850922048091888,0.013905552215874195,0.1646036682650447,1758,1758,1758,4,0,,1,0.25,rmax,,,1,0.0419921875,0,,,0.041015625,0.0419921875,1,0.0419921875,0,,,0.041015625,0.0419921875,1,0.0419921875,0,,,0.041015625,0.0419921875,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,53,5,up,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1758,1858,0.9221017705453334,0.17850922048091888,0.013905552215874195,0.1646036682650447,1758,1758,1758,4,0,,1,0.25,rmax,,,1,0.1630859375,0,,,0.162109375,0.1630859375,1,0.1630859375,0,,,0.162109375,0.1630859375,1,0.1630859375,0,,,0.162109375,0.1630859375,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,53,5,down,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1758,1858,0.9221017705453334,0.17850922048091888,0.013905552215874195,0.1646036682650447,1758,1758,1758,4,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,54,5,left,t_8_16,10.0,16.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1966,,,,,,1966,1966,1966,1,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_runner_missing,,,,right_censored
1987__1800_600,54,5,right,t_8_16,10.0,16.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1966,,,,,,1966,1966,1966,1,1,0.1826171875,0,,,0.181640625,0.1826171875,1,0.02734375,0,,,0.0263671875,0.02734375,1,0.02734375,0,,,0.0263671875,0.02734375,1,0.02734375,0,,,0.0263671875,0.02734375,0,,0,0,,base_runner_missing,,,10483,eligibility_boundary
1987__1800_600,54,5,up,t_8_16,10.0,16.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1966,,,,,,1966,1966,1966,1,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_runner_missing,,,,right_censored
1987__1800_600,54,5,down,t_8_16,10.0,16.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1966,,,,,,1966,1966,1966,1,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_runner_missing,,,,right_censored
1987__1800_600,55,5,left,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1967,1968,0.940298410693179,0.1057315319776535,0.006312340497970581,0.09941919147968292,1967,1967,1967,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,1,0.068359375,eligibility_boundary,0.0673828125,0.068359375,,right_censored
1987__1800_600,55,5,right,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1967,1968,0.940298410693179,0.1057315319776535,0.006312340497970581,0.09941919147968292,1967,1967,1967,3,1,0.205078125,0,,,0.2041015625,0.205078125,1,0.0263671875,0,,,0.025390625,0.0263671875,1,0.0263671875,0,,,0.025390625,0.0263671875,1,0.0263671875,0,,,0.025390625,0.0263671875,0,,0,1,0.205078125,eligibility_boundary,0.2041015625,0.205078125,1968,eligibility_boundary
1987__1800_600,55,5,up,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1967,1968,0.940298410693179,0.1057315319776535,0.006312340497970581,0.09941919147968292,1967,1967,1967,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,55,5,down,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1967,1968,0.940298410693179,0.1057315319776535,0.006312340497970581,0.09941919147968292,1967,1967,1967,3,0,,1,0.25,rmax,,,1,0.171875,0,,,0.1708984375,0.171875,1,0.171875,0,,,0.1708984375,0.171875,1,0.171875,0,,,0.1708984375,0.171875,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,56,5,left,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1970,10485,0.9942435914163242,0.12756185233592987,0.0007342981407418847,0.12682755419518799,10485,10485,10485,4,0,,1,0.25,rmax,,,1,0.083984375,0,,,0.0830078125,0.083984375,1,0.083984375,0,,,0.0830078125,0.083984375,1,0.083984375,0,,,0.0830078125,0.083984375,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,56,5,right,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1970,10485,0.9942435914163242,0.12756185233592987,0.0007342981407418847,0.12682755419518799,10485,10485,10485,4,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,56,5,up,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1970,10485,0.9942435914163242,0.12756185233592987,0.0007342981407418847,0.12682755419518799,10485,10485,10485,4,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,56,5,down,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1970,10485,0.9942435914163242,0.12756185233592987,0.0007342981407418847,0.12682755419518799,10485,10485,10485,4,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,57,5,left,t_8_16,10.0,18.0,180.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1969,2069,0.9616521215444764,0.056302402168512344,0.002159077674150467,0.05414332449436188,10484,10484,10484,4,0,,1,0.25,rmax,,,1,0.158203125,0,,,0.1572265625,0.158203125,1,0.158203125,0,,,0.1572265625,0.158203125,1,0.158203125,0,,,0.1572265625,0.158203125,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,57,5,right,t_8_16,10.0,18.0,180.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1969,2069,0.9616521215444764,0.056302402168512344,0.002159077674150467,0.05414332449436188,10484,10484,10484,4,0,,1,0.25,rmax,,,1,0.134765625,0,,,0.1337890625,0.134765625,1,0.134765625,0,,,0.1337890625,0.134765625,1,0.134765625,0,,,0.1337890625,0.134765625,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,57,5,up,t_8_16,10.0,18.0,180.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1969,2069,0.9616521215444764,0.056302402168512344,0.002159077674150467,0.05414332449436188,10484,10484,10484,4,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,1,0.0751953125,eligibility_boundary,0.07421875,0.0751953125,,right_censored
1987__1800_600,57,5,down,t_8_16,10.0,18.0,180.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1969,2069,0.9616521215444764,0.056302402168512344,0.002159077674150467,0.05414332449436188,10484,10484,10484,4,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,58,5,left,t_8_16,10.0,16.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2370,10585,0.9615113064785916,0.08633149415254593,0.00332278641872108,0.08300870773382485,10585,10585,10585,2,0,,1,0.25,rmax,,,1,0.119140625,0,,,0.1181640625,0.119140625,1,0.119140625,0,,,0.1181640625,0.119140625,1,0.119140625,0,,,0.1181640625,0.119140625,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,58,5,right,t_8_16,10.0,16.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2370,10585,0.9615113064785916,0.08633149415254593,0.00332278641872108,0.08300870773382485,10585,10585,10585,2,1,0.158203125,0,,,0.1572265625,0.158203125,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,1,0.158203125,eligibility_boundary,0.1572265625,0.158203125,10585,eligibility_boundary
1987__1800_600,58,5,up,t_8_16,10.0,16.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2370,10585,0.9615113064785916,0.08633149415254593,0.00332278641872108,0.08300870773382485,10585,10585,10585,2,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,58,5,down,t_8_16,10.0,16.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2370,10585,0.9615113064785916,0.08633149415254593,0.00332278641872108,0.08300870773382485,10585,10585,10585,2,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,59,5,left,t_8_16,10.0,18.0,180.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2372,2272,0.999350739983002,0.36492520570755005,0.00023693134426139295,0.36468827436328866,2372,2372,2372,2,1,0.234375,0,,,0.2333984375,0.234375,1,0.0732421875,0,,,0.072265625,0.0732421875,1,0.0732421875,0,,,0.072265625,0.0732421875,1,0.0732421875,0,,,0.072265625,0.0732421875,0,,1,0,0.25,rmax,,,2371,eligibility_boundary
1987__1800_600,59,5,right,t_8_16,10.0,18.0,180.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2372,2272,0.999350739983002,0.36492520570755005,0.00023693134426139295,0.36468827436328866,2372,2372,2372,2,0,,1,0.25,rmax,,,1,0.0869140625,0,,,0.0859375,0.0869140625,1,0.0869140625,0,,,0.0859375,0.0869140625,1,0.0869140625,0,,,0.0859375,0.0869140625,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,59,5,up,t_8_16,10.0,18.0,180.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2372,2272,0.999350739983002,0.36492520570755005,0.00023693134426139295,0.36468827436328866,2372,2372,2372,2,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,59,5,down,t_8_16,10.0,18.0,180.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2372,2272,0.999350739983002,0.36492520570755005,0.00023693134426139295,0.36468827436328866,2372,2372,2372,2,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,1,0.1494140625,eligibility_boundary,0.1484375,0.1494140625,,right_censored
1987__1800_600,60,5,left,t_8_16,10.0,18.0,180.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2373,2273,0.9715055830040441,0.14012949168682098,0.003992908168584108,0.13613658351823688,2273,2273,2273,3,0,,1,0.25,rmax,,,1,0.0625,0,,,0.0615234375,0.0625,1,0.0625,0,,,0.0615234375,0.0625,1,0.0625,0,,,0.0615234375,0.0625,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,60,5,right,t_8_16,10.0,18.0,180.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2373,2273,0.9715055830040441,0.14012949168682098,0.003992908168584108,0.13613658351823688,2273,2273,2273,3,1,0.2236328125,0,,,0.22265625,0.2236328125,1,0.2236328125,0,,,0.22265625,0.2236328125,1,0.2236328125,0,,,0.22265625,0.2236328125,1,0.2236328125,0,,,0.22265625,0.2236328125,0,,0,1,0.2236328125,eligibility_boundary,0.22265625,0.2236328125,12643,eligibility_boundary
1987__1800_600,60,5,up,t_8_16,10.0,18.0,180.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2373,2273,0.9715055830040441,0.14012949168682098,0.003992908168584108,0.13613658351823688,2273,2273,2273,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,60,5,down,t_8_16,10.0,18.0,180.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2373,2273,0.9715055830040441,0.14012949168682098,0.003992908168584108,0.13613658351823688,2273,2273,2273,3,0,,1,0.25,rmax,,,1,0.2451171875,0,,,0.244140625,0.2451171875,1,0.2451171875,0,,,0.244140625,0.2451171875,1,0.2451171875,0,,,0.244140625,0.2451171875,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,61,5,left,t_8_16,8.0,14.0,112.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1975,1875,0.9834627984048081,0.033367570489645004,0.0005518062389455736,0.03281576425069943,1975,1975,1975,3,1,0.0947265625,0,,,0.09375,0.0947265625,1,0.0947265625,0,,,0.09375,0.0947265625,1,0.0947265625,0,,,0.09375,0.0947265625,1,0.0947265625,0,,,0.09375,0.0947265625,0,,0,1,0.0947265625,eligibility_boundary,0.09375,0.0947265625,1974,eligibility_boundary
1987__1800_600,61,5,right,t_8_16,8.0,14.0,112.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1975,1875,0.9834627984048081,0.033367570489645004,0.0005518062389455736,0.03281576425069943,1975,1975,1975,3,0,,1,0.25,rmax,,,1,0.1708984375,0,,,0.169921875,0.1708984375,1,0.1708984375,0,,,0.169921875,0.1708984375,1,0.1708984375,0,,,0.169921875,0.1708984375,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,61,5,up,t_8_16,8.0,14.0,112.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1975,1875,0.9834627984048081,0.033367570489645004,0.0005518062389455736,0.03281576425069943,1975,1975,1975,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,61,5,down,t_8_16,8.0,14.0,112.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1975,1875,0.9834627984048081,0.033367570489645004,0.0005518062389455736,0.03281576425069943,1975,1975,1975,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,62,5,left,t_8_16,8.0,12.0,96.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2275,2375,0.9150402652463002,0.015375437214970589,0.0013062930665910244,0.014069144148379564,2375,2375,2375,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,62,5,right,t_8_16,8.0,12.0,96.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2275,2375,0.9150402652463002,0.015375437214970589,0.0013062930665910244,0.014069144148379564,2375,2375,2375,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,62,5,up,t_8_16,8.0,12.0,96.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2275,2375,0.9150402652463002,0.015375437214970589,0.0013062930665910244,0.014069144148379564,2375,2375,2375,3,0,,1,0.25,rmax,,,1,0.205078125,0,,,0.2041015625,0.205078125,1,0.205078125,0,,,0.2041015625,0.205078125,1,0.205078125,0,,,0.2041015625,0.205078125,0,,0,1,0.205078125,eligibility_boundary,0.2041015625,0.205078125,,right_censored
1987__1800_600,62,5,down,t_8_16,8.0,12.0,96.0,t_and_s,44.130434782608695,0.25,rmax,0.0,2275,2375,0.9150402652463002,0.015375437214970589,0.0013062930665910244,0.014069144148379564,2375,2375,2375,3,1,0.205078125,0,,,0.2041015625,0.205078125,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,1,0.205078125,eligibility_boundary,0.2041015625,0.205078125,2375,eligibility_boundary
1987__1800_600,63,5,left,t_8_16,26.0,8.0,208.0,t_and_s,44.130434782608695,0.25,rmax,0.0,12543,,,,,,12543,12543,12543,1,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_runner_missing,,,,right_censored
1987__1800_600,63,5,right,t_8_16,26.0,8.0,208.0,t_and_s,44.130434782608695,0.25,rmax,0.0,12543,,,,,,12543,12543,12543,1,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_runner_missing,,,,right_censored
1987__1800_600,63,5,up,t_8_16,26.0,8.0,208.0,t_and_s,44.130434782608695,0.25,rmax,0.0,12543,,,,,,12543,12543,12543,1,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,0,,0,0,,base_runner_missing,,,573,eligibility_boundary
1987__1800_600,63,5,down,t_8_16,26.0,8.0,208.0,t_and_s,44.130434782608695,0.25,rmax,0.0,12543,,,,,,12543,12543,12543,1,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,0,,0,0,,base_runner_missing,,,673,eligibility_boundary
1987__1800_600,64,5,left,t_8_16,22.0,10.0,220.0,t_and_s,44.130434782608695,0.25,rmax,0.0,773,772,0.990013921856106,0.20195090770721436,0.00201669754460454,0.19993421016260982,772,772,772,5,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,64,5,right,t_8_16,22.0,10.0,220.0,t_and_s,44.130434782608695,0.25,rmax,0.0,773,772,0.990013921856106,0.20195090770721436,0.00201669754460454,0.19993421016260982,772,772,772,5,0,,1,0.25,rmax,,,1,0.0029296875,0,,,0.001953125,0.0029296875,1,0.0029296875,0,,,0.001953125,0.0029296875,1,0.0029296875,0,,,0.001953125,0.0029296875,0,,0,1,0.068359375,eligibility_boundary,0.0673828125,0.068359375,,right_censored
1987__1800_600,64,5,up,t_8_16,22.0,10.0,220.0,t_and_s,44.130434782608695,0.25,rmax,0.0,773,772,0.990013921856106,0.20195090770721436,0.00201669754460454,0.19993421016260982,772,772,772,5,1,0.203125,0,,,0.2021484375,0.203125,1,0.078125,0,,,0.0771484375,0.078125,1,0.078125,0,,,0.0771484375,0.078125,1,0.078125,0,,,0.0771484375,0.078125,0,,0,1,0.203125,eligibility_boundary,0.2021484375,0.203125,10186,eligibility_boundary
1987__1800_600,64,5,down,t_8_16,22.0,10.0,220.0,t_and_s,44.130434782608695,0.25,rmax,0.0,773,772,0.990013921856106,0.20195090770721436,0.00201669754460454,0.19993421016260982,772,772,772,5,0,,1,0.25,rmax,,,1,0.001953125,0,,,0.0009765625,0.001953125,1,0.001953125,0,,,0.0009765625,0.001953125,1,0.001953125,0,,,0.0009765625,0.001953125,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,65,5,left,t_8_16,20.0,6.0,120.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1174,1173,0.9946243103307123,0.07804082334041595,0.00041952324681915343,0.0776213000935968,1174,1174,1174,4,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,65,5,right,t_8_16,20.0,6.0,120.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1174,1173,0.9946243103307123,0.07804082334041595,0.00041952324681915343,0.0776213000935968,1174,1174,1174,4,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,65,5,up,t_8_16,20.0,6.0,120.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1174,1173,0.9946243103307123,0.07804082334041595,0.00041952324681915343,0.0776213000935968,1174,1174,1174,4,0,,1,0.25,rmax,,,1,0.1748046875,0,,,0.173828125,0.1748046875,1,0.1748046875,0,,,0.173828125,0.1748046875,1,0.1748046875,0,,,0.173828125,0.1748046875,0,,1,0,0.25,rmax,,,,right_censored
1987__1800_600,65,5,down,t_8_16,20.0,6.0,120.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1174,1173,0.9946243103307123,0.07804082334041595,0.00041952324681915343,0.0776213000935968,1174,1174,1174,4,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
