size_group,estimand,metric,radius,estimate,ci_low,ci_high
all,o2o,cif_within_set,0.087890625,0.028298075331049246,0.024198384739157072,0.033015056696236715
all,o2o,cif_other,0.087890625,0.0,0.0,0.0
all,o2o,survival,0.08984375,0.9432530722737343,0.9371195102818335,0.9484449828807437
all,o2o,cif_eligibility,0.08984375,0.026236929908498414,0.023646261804506564,0.02880862926168019
all,o2o,cif_topk,0.08984375,6.921259333137828e-05,0.0,0.00018271273991037686
all,o2o,cif_conflict,0.08984375,0.0014164770349074372,0.0006505251059669727,0.0023661938100042555
all,o2o,cif_within_set,0.08984375,0.029024308189527902,0.024861662539171422,0.033789185426431854
all,o2o,cif_other,0.08984375,0.0,0.0,0.0
all,o2o,survival,0.091796875,0.9409690602040193,0.9348142498933524,0.9462252340081748
all,o2o,cif_eligibility,0.091796875,0.027932562531456862,0.025392489168587554,0.030470796287738557
all,o2o,cif_topk,0.091796875,6.921259333137828e-05,0.0,0.00018271273991037686
all,o2o,cif_conflict,0.091796875,0.0014857723913152844,0.0006902078677165508,0.0024545485879228016
all,o2o,cif_within_set,0.091796875,0.029543392279876613,0.025282208615949025,0.034400663884939085
all,o2o,cif_other,0.091796875,0.0,0.0,0.0
all,o2o,survival,0.09375,0.9400356077597335,0.9338652056976974,0.94526301662256
all,o2o,cif_eligibility,0.09375,0.028174483011814057,0.025609136315723098,0.030720481128651448
all,o2o,cif_topk,0.09375,0.0001038628232664209,0.0,0.00022436271781525865
all,o2o,cif_conflict,0.09375,0.0015202122448542928,0.0006919004349198188,0.002530897886827017
all,o2o,cif_within_set,0.09375,0.030165834160331174,0.02585927525731005,0.03506273550102055
all,o2o,cif_other,0.09375,0.0,0.0,0.0
all,o2o,survival,0.095703125,0.9358815573569425,0.9296048990456843,0.9413876404352463
all,o2o,cif_eligibility,0.095703125,0.031670850853635,0.029040483777238855,0.03421633194512665
all,o2o,cif_topk,0.095703125,0.0001038628232664209,0.0,0.00022436271781525865
all,o2o,cif_conflict,0.095703125,0.0015895305905110134,0.000730488618123112,0.002639334843699293
all,o2o,cif_within_set,0.095703125,0.030754198375644613,0.02637552668335079,0.03579696567485061
all,o2o,cif_other,0.095703125,0.0,0.0,0.0
all,o2o,survival,0.09765625,0.9347038566244428,0.9284011846445647,0.9402798216256533
all,o2o,cif_eligibility,0.09765625,0.03225991167391137,0.02961937074595745,0.03490736287768525
all,o2o,cif_topk,0.09765625,0.0001038628232664209,0.0,0.00022436271781525865
all,o2o,cif_conflict,0.09765625,0.0016241936066464784,0.0007461906184785483,0.0027182113575244834
all,o2o,cif_within_set,0.09765625,0.03130817527173244,0.02691588050610209,0.03635397307741615
all,o2o,cif_other,0.09765625,0.0,0.0,0.0
all,o2o,survival,0.099609375,0.9335267872540227,0.9271149476750287,0.9391315728844467
all,o2o,cif_eligibility,0.099609375,0.0327790150998372,0.030130670855588234,0.03549367267812203
all,o2o,cif_topk,0.099609375,0.0001038628232664209,0.0,0.00022436271781525865
all,o2o,cif_conflict,0.099609375,0.0016586461687554065,0.0007475353611744491,0.0027969315365816622
all,o2o,cif_within_set,0.099609375,0.03193168865411774,0.02745089952188798,0.03703060227898205
all,o2o,cif_other,0.099609375,0.0,0.0,0.0
all,o2o,survival,0.1015625,0.9315538600052352,0.924987163999221,0.9373073348130853
all,o2o,cif_eligibility,0.1015625,0.03423255156033896,0.03154105916024144,0.03700369984846417
all,o2o,cif_topk,0.1015625,0.0001038628232664209,0.0,0.00022436271781525865
all,o2o,cif_conflict,0.1015625,0.0016931038331526296,0.000747889814011984,0.0028783232950739743
all,o2o,cif_within_set,0.1015625,0.03241662177800622,0.027957928110377395,0.03752751824713146
all,o2o,cif_other,0.1015625,0.0,0.0,0.0
all,o2o,survival,0.1020620726159657,0.931519402340838,0.9249630266918665,0.9372252388111035
all,o2o,cif_eligibility,0.1020620726159657,0.03426700922473619,0.03155997031492776,0.037038532467619165
all,o2o,cif_topk,0.1020620726159657,0.0001038628232664209,0.0,0.00022436271781525865
all,o2o,cif_conflict,0.1020620726159657,0.0016931038331526296,0.000747889814011984,0.0028783232950739743
all,o2o,cif_within_set,0.1020620726159657,0.03241662177800622,0.027957928110377395,0.03752751824713146
all,o2o,cif_other,0.1020620726159657,0.0,0.0,0.0
all,o2o,survival,0.103515625,0.9277096902340739,0.9208766359380615,0.9337924110639604
all,o2o,cif_eligibility,0.103515625,0.03748813901381608,0.03442442548463879,0.040486730878892846
all,o2o,cif_topk,0.103515625,0.0001038628232664209,0.0,0.00022436271781525865
all,o2o,cif_conflict,0.103515625,0.0017277758538863596,0.0007771046620766178,0.0029107686387403655
all,o2o,cif_within_set,0.103515625,0.03297053207495665,0.028411058498531087,0.03814049124008309
all,o2o,cif_other,0.103515625,0.0,0.0,0.0
all,o2o,survival,0.10546875,0.9264652401344031,0.9193550202260595,0.9328116323473535
all,o2o,cif_eligibility,0.10546875,0.03835139314737776,0.03516884900646554,0.041392109314244356
all,o2o,cif_topk,0.10546875,0.0001038628232664209,0.0,0.00022436271781525865
all,o2o,cif_conflict,0.10546875,0.0017277758538863596,0.0007771046620766178,0.0029107686387403655
