authority,ci_high,ci_low,directional_trajectories,estimand,estimate,evidence_id,evidence_version,image_n,kind,metric,n_base_defined,n_base_undefined_excluded,panel,radius,series,size_group,size_label,source_path,source_sha256,statistical_unit,support,tau,unit,weighted_n
final_evidence_v3_bound_output,0.0033060132037264,0.0010143112330037,,o2o,0.0020398399037357,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_conflict,29048,676,b,0.119140625,Conflict,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0033060132037264,0.0010143112330037,,o2o,0.0020398399037357,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_conflict,29048,676,b,0.1201171875,Conflict,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0033599319811062,0.0010235048911753,,o2o,0.0020745420399085,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_conflict,29048,676,b,0.12109375,Conflict,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0033599319811062,0.0010235048911753,,o2o,0.0020745420399085,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_conflict,29048,676,b,0.1220703125,Conflict,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.003433470729074,0.0010575953823663,,o2o,0.0021439463122543,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_conflict,29048,676,b,0.123046875,Conflict,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.003433470729074,0.0010575953823663,,o2o,0.0021439463122543,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_conflict,29048,676,b,0.1240234375,Conflict,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.003433470729074,0.0010575953823663,,o2o,0.0021439463122543,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_conflict,29048,676,b,0.125,Conflict,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0009765625,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.001953125,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0029296875,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.00390625,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0048828125,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.005859375,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0068359375,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0078125,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0087890625,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.009765625,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0107421875,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.01171875,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0126953125,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.013671875,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0146484375,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.015625,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0166015625,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.017578125,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0185546875,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.01953125,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0205078125,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.021484375,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0224609375,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0234375,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0244140625,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.025390625,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0263671875,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.02734375,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0283203125,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.029296875,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0302734375,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.03125,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0322265625,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.033203125,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0341796875,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.03515625,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0361328125,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.037109375,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0380859375,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0390625,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0400390625,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.041015625,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0419921875,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.04296875,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0439453125,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.044921875,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0458984375,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.046875,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0478515625,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.048828125,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0498046875,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.05078125,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0517578125,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.052734375,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0537109375,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0546875,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0556640625,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.056640625,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0576171875,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.05859375,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.0595703125,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0,0.0,,o2o,0.0,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_other,29048,676,b,0.060546875,Other,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
